"Date" "Hydraulic" "Wind" "Solar_Photovoltaic" "Solar_Thermal" "Other_Renewables" "Pumping_Turbine" "Nuclear" "Combined_cycle" "Coal" "Diesel_Engine" "Gas_Turbine" "Steam_Turbine" "Cogeneration" "Consumption" "Electricity" "Gas_Price" "CO2_Price" "Balance_France" "Balance_Portugal" "Balance_Morocco"
"140" "2014-05-20T00:00:00+01:00" 88398.44 142430.576 21843.314 6612.086 10852.186 14487.061 145695.686 67082.97 120579.273 8767.093 3084.227 5268.614 67244.783 27568.174 54.388 NA 4.85 -25935.5 9265.6 17860
"141" "2014-05-21T00:00:00+01:00" 70767.01 271661.048 23930.817 7677.207 10848.631 7506.108 145818.521 37093.942 93658.634 9025.357 2365.069 4961.468 64292.918 27770.625 47.139 NA 5.09 358.7 3143.1 17970
"142" "2014-05-22T00:00:00+01:00" 76343.837 261952.227 25682.576 15939.972 10646.965 5002.112 145745.128 33521.291 88047.74 9152.033 2009.614 4677.573 66831.148 27526.896 46.276 NA 5.17 -1587.5 11292.4 17900
"143" "2014-05-23T00:00:00+01:00" 87068.003 183297.283 28597.62 13410.417 11013.785 17875.48 126096.438 48613.516 117691.526 8972.736 1954.392 5960.848 69014.719 27361.771 52.172 NA 5.12 -13546.3 9360.5 17640
"144" "2014-05-24T00:00:00+01:00" 87940.755 76657.388 26463.376 20736.503 11524.492 11728.548 121009.504 53235.713 133063.677 8814.59 1591.778 5036.589 61209.3 24567.243 55.924 NA 5.12 -27000 -2893.7 18070
"145" "2014-05-25T00:00:00+01:00" 70542.701 74706.277 29517.741 25059.205 11469.966 8088.388 121590.452 53767.552 104528.663 8076.29 1838.446 3798.854 58069.114 22169.174 55.129 NA 5.12 -26442 -8555 14300
"146" "2014-05-26T00:00:00+01:00" 87403.064 87871.475 33481.508 29182.505 11047.733 11411.577 121763.668 53447.226 166722.67 8556.597 2534.254 4958.143 69300.106 26696.708 56.436 NA 5.07 -24746.5 12651 18110
"147" "2014-05-27T00:00:00+01:00" 97927.228 61222.833 27598.938 21882.608 11294.228 12520.091 121778.915 62048.632 194851.24 8413.943 2664.004 5548.985 70522.838 27433.215 58.175 NA 5.16 -27000 12221.4 15370
"148" "2014-05-28T00:00:00+01:00" 90728.549 122554.358 20903.096 11053.428 10691.075 8335.285 121745.59 49441.543 192538.263 8321.95 2623.085 5460.213 69388.315 27783.257 58.14 NA 5.2 -23846 10900.8 16540
"149" "2014-05-29T00:00:00+01:00" 95794.411 90312.793 30240.145 23114.446 11064.683 9638.345 121715.78 59639.648 174181.446 8325.224 2132.953 5513.343 70373.702 27657.688 57.836 NA 5.16 -27000 10423.4 16030
"150" "2014-05-30T00:00:00+01:00" 80952.136 123495.492 29484.472 26694.805 11457.076 6493.713 121670.022 52558.486 164816.489 8037.341 2227.809 3967.23 71756.614 27267.847 58.306 NA 5.05 -26405 19458.6 16240
"151" "2014-05-31T00:00:00+01:00" 68110.906 159346.776 27203.726 25864.273 11384.055 3620.975 121612.352 41214.164 109565.779 7435.04 2552.211 4311.926 60910.206 24417.771 52.687 NA 5.05 -27600 7572 17710
"152" "2014-06-01T00:00:00+01:00" 65389.471 136925.103 27412.276 22702.25 10622.548 7878.267 121641.403 51864.996 79070.33 7503.764 1776.386 4057.773 58300.431 22278.118 49.493 NA 5.05 -24793 14283.2 16500
"153" "2014-06-02T00:00:00+01:00" 95546.704 83128.478 33409.279 27120.289 11686.163 8177.104 121578.665 65651.959 154744.327 8035.865 2583.155 4970.044 71491.948 26587.59 59.162 NA 5.15 -27000 22718.8 16170
"154" "2014-06-03T00:00:00+01:00" 95339.932 70588.316 34161.649 29969.868 11632.312 6452.355 121539.032 79689.257 161003.856 8757.074 3018.897 5006.745 71364.903 27633.764 60.345 NA 5.41 -23926.9 1204.1 16760
"155" "2014-06-04T00:00:00+01:00" 87557.75 116094.884 32783.267 31595.413 11345.57 7222.694 121321.908 62733.682 154213.364 9047.599 2802.013 5536.351 72057.006 27898.479 59.123 NA 5.39 -22913 11338.4 16336.9
"156" "2014-06-05T00:00:00+01:00" 86204.672 111722.743 30581.848 22640.648 11876.02 8830.243 121334.77 66661.529 167977.223 9329.625 2540.974 6109.765 72996.143 27984.549 61.011 NA 5.5 -23272 16813.1 16650
"157" "2014-06-06T00:00:00+01:00" 73382.091 244580.848 27549.686 12967.928 11800.621 4269.365 121294.972 42326.676 105776.804 9711.947 2639.59 6320.204 71281.916 28340.25 53.183 NA 5.41 -22981 1904 16630
"158" "2014-06-07T00:00:00+01:00" 71104.195 168628.861 30952.565 17803.751 11488.881 4906.165 121190.678 45129.393 107463.06 9529.73 2230.388 5736.222 61634.309 25445.167 49.759 NA 5.41 -23920 -633 16540
"159" "2014-06-08T00:00:00+01:00" 72320.959 92581.596 32904.436 25834.214 11698.555 6345.292 120954.147 50725.818 127755.412 9029.855 1845.937 4398.769 60543.405 23176.715 54.455 NA 5.41 -16084 15259.1 15650
"160" "2014-06-09T00:00:00+01:00" 78260.506 108786.703 30717.581 27505.661 12116.811 4283.198 120813.249 53419.766 182684.781 8999.893 2662.051 5431.697 71085.113 27165.521 57.733 NA 5.53 -24600 22903.5 15650
"161" "2014-06-10T00:00:00+01:00" 107263.532 62097.675 26530.197 13621.826 12202.273 14431.078 120788.459 84219.745 193393.859 8405.619 3232.789 5791.803 73822.127 28375.896 61.89 NA 5.48 -14568 760.6 14860
"162" "2014-06-11T00:00:00+01:00" 105359.422 75052.61 29273.762 15402.359 12181.86 10368.051 120556.183 91550.942 197217.847 8283.297 3833.777 5906.136 74026.589 28907.174 63.795 NA 5.35 -20967 14328.3 15940
"163" "2014-06-12T00:00:00+01:00" 109928.825 71026.161 30887.978 25486.406 12283.768 10125.4 120564.468 96736.36 189258.464 8471.791 3510.506 5985.285 73834.774 29448.986 66.88 NA 5.54 -22800 13638.9 15818.2
"164" "2014-06-13T00:00:00+01:00" 106880.465 86866.894 30785.968 26905.324 12204.2 10143.755 120433.594 86040.167 195164.111 9177.145 3512.48 6189.232 73666.576 29793.347 65.88 NA 5.61 -22800 14871.9 17170
"165" "2014-06-14T00:00:00+01:00" 66284.631 195567.787 32080.385 27425.587 11944.248 3609.048 120302.288 41397.55 133689.733 8974.453 3399.258 5993.966 61405.857 26861.972 49.925 NA 5.61 -26400 19124.2 18050
"166" "2014-06-15T00:00:00+01:00" 62320.658 233588.402 33229.029 29691.481 11498.167 5583.372 120425.012 37270.738 55621.349 8507.436 2764.857 5387.154 53940.541 24026.688 31.885 NA 5.61 -16795.2 10980.1 18470
"167" "2014-06-16T00:00:00+01:00" 67515.821 183752.453 29544.621 26837.109 11512.228 4691.949 120483.635 52842.924 138568.777 9104.632 3356.604 6302.922 69303.816 28202.583 53.611 NA 5.63 -25919.3 9811.9 18469.1
"168" "2014-06-17T00:00:00+01:00" 73566.202 123382.403 30418.501 25129.978 11969.418 10630.468 119538.417 62642.29 182318.353 9084.047 3499.589 6170.738 73547.71 28896.722 61.101 NA 5.7 -25900 5709.2 18390
"169" "2014-06-18T00:00:00+01:00" 90004.932 82626.051 30409.842 20939.074 11498.974 7363.281 117152.907 89770.194 204454.721 9468.2 2948.249 6576.087 75070.372 28843.361 69.983 NA 5.64 -25900 26094.4 18510
"170" "2014-06-19T00:00:00+01:00" 80252.27 82287.563 28251.683 14339.412 10951.578 4825.132 119115.222 88663.096 213928.535 9186.704 3810.187 6195.412 75599.406 28110.16 69.363 NA 5.55 -26785 33308.9 18320
"171" "2014-06-20T00:00:00+01:00" 81795.237 73198.175 29585.805 18455.034 11143.613 4229.131 120037.484 92626.211 215668.612 9258.814 3611.809 6115.122 74621.334 28525.236 72.216 NA 5.65 -26800 30067 10171.2
"172" "2014-06-21T00:00:00+01:00" 67085.504 67012.703 30945.257 20670.43 10781.655 1488.276 114847.283 64632.208 214770.26 9130.397 2532.936 5819.389 65291.895 25960.063 62.121 NA 5.65 -25050 15985.1 10661.6
"173" "2014-06-22T00:00:00+01:00" 65180.633 56616.645 25883.216 17072.81 10279.37 4884.926 102530.926 65335.851 211022.216 8865.55 2224.042 4888.991 63815.34 23664.014 59.677 NA 5.65 -18800 23355.4 18120
"174" "2014-06-23T00:00:00+01:00" 98963.877 63650.809 26142.88 12753.368 9345.648 10299.6 83565.382 106706.504 212677.373 9339.989 3327.094 6091.017 71908.116 27561.597 74.114 NA 5.79 -20450 17705.8 19435.9
"175" "2014-06-24T00:00:00+01:00" 90595.208 75267.165 18923.143 7132.333 9010.599 7781.983 87201.714 88828.728 217218.834 9162.612 3579.093 5781.829 74428.524 26512.965 74.535 NA 5.75 -19200 20235 18434
"176" "2014-06-25T00:00:00+01:00" 82314.44 119801.539 26270.948 16207.837 9481.258 7713.224 92173.807 67765.731 224474.317 9711.744 2345.231 5318.761 73353.162 27844 66.829 NA 5.7 -19200 20560.9 17810
"177" "2014-06-26T00:00:00+01:00" 106800.806 66092.175 30400.391 25427.673 9606.935 10604.82 93564.47 68778.229 225901.526 9680.213 2549.26 5364.639 74297.053 28486.465 70.66 NA 5.71 -19200 6402.4 17820
"178" "2014-06-27T00:00:00+01:00" 106289.737 64992.678 33351.4 31185.816 11042.922 5384.023 93557.667 70673.455 227420.728 9162.674 2999.319 5988.244 73319.23 28750.847 73.295 NA 5.77 -18600 6116.7 18630
"179" "2014-06-28T00:00:00+01:00" 61124.961 166321.66 32210.718 30588.959 9391.596 6320.166 101319.655 43689.585 181551.576 9178.897 2541.61 5069.645 61618.937 26389.951 52.192 NA 5.77 -20321.1 16333.2 18274.4
"180" "2014-06-29T00:00:00+01:00" 58223.578 142122.296 33994.088 31569.291 9108.019 5438.971 116611.054 40949.739 124176.172 8535.398 2322.383 4286.523 58234.094 23530.451 45.891 NA 5.77 -15701 12305.7 14620
"181" "2014-06-30T00:00:00+01:00" 72864.706 86602.929 34173.122 32305.953 8367.386 3421.311 120227.079 60484.171 214017.163 8841.843 3020.935 5985.675 69435.481 27766.736 64.187 NA 5.81 -26956 20652.8 16950
"182" "2014-07-01T00:00:00+01:00" 73013.926 131487.849 29101.982 22646.544 9593.882 7544.451 120044.421 49225.548 216846.936 8873.181 3049.82 6091.81 71010.949 29096.604 60.563 NA 5.97 -27000 15800.6 18610
"183" "2014-07-02T00:00:00+01:00" 77747.945 112484.263 24925.007 17834.582 10984.199 7019.773 119969.034 72046.229 210220.338 8679.325 3281.951 5714.982 71624.981 28791.097 62.457 NA 6.03 -26900 16762.9 18650
"184" "2014-07-03T00:00:00+01:00" 74592.532 120320.231 23154.878 15439.952 11047.94 5060.175 119861.107 72052.611 200445.998 8328.885 3293.735 6056.715 71248.43 28355.722 62.258 NA 5.97 -26720 14996 18120
"185" "2014-07-04T00:00:00+01:00" 81425.671 90916.859 32547.958 25197.182 10990.879 10834.05 114576.454 66944.47 211196.353 8459.917 3583.278 6159.834 73435.042 28196.674 66.063 NA 5.63 -25095 25111.1 18340
"186" "2014-07-05T00:00:00+01:00" 71954.549 120550.37 32422.963 30079.207 11474.721 6581.843 119575.668 46167.742 171888.854 8708.443 2757.508 5766.293 62995.234 26051.313 52.634 NA 5.63 -20800 23358.8 18780
"187" "2014-07-06T00:00:00+01:00" 67735.832 144041.458 24378.461 11675.688 11842.924 3598.368 124419.896 52620.928 123874.856 8029.015 2260.746 4707.618 57929.387 23867.236 47.978 NA 5.63 -19994 12570.1 18480
"188" "2014-07-07T00:00:00+01:00" 77338.647 114110.241 30635.479 23738.837 11518.567 4576.044 130415.242 63106.946 176069.799 8514.007 3663.787 5964.414 69929.105 27668.757 57.065 NA 5.54 -21298 10895.5 18670
"189" "2014-07-08T00:00:00+01:00" 84388.207 88630.34 32967.602 30775.178 11837.502 5333.361 137435.907 70600.426 186438.385 8518.961 3302.582 5925.027 72133.657 28652.451 58.93 NA 5.74 -21836 11154.3 18980
"190" "2014-07-09T00:00:00+01:00" 68879.14 221554.858 32318.735 31719.677 11725.179 7420.994 143959.521 48638.498 122263.03 8932.598 3919.244 5814.552 69332.244 29064.924 52.325 NA 5.79 -12900 18198.6 18980
"191" "2014-07-10T00:00:00+01:00" 72288.694 213525.729 32984.017 30471.661 11267.551 4358.651 145010.106 54628.549 124599.893 9052.21 3994.795 6594.062 69020.744 29063.639 51.052 NA 5.67 -9521 23665.5 18660
"192" "2014-07-11T00:00:00+01:00" 70484.541 173728.388 33266.236 31619.253 10874.537 4122.707 144841.576 66437.249 139294.146 9430.103 3710.301 6481.462 71246.673 28977.375 53.937 NA 5.71 -10800 21281.6 19194
"193" "2014-07-12T00:00:00+01:00" 72100.431 122681.096 33108.746 31650.077 11000.901 4923.079 144497.698 48399.882 138600.295 9251.985 2675.077 5723.553 64735.051 25820.91 52.238 NA 5.71 -20400 26437.3 19330
"194" "2014-07-13T00:00:00+01:00" 65243.691 65325.238 32627.442 30186.229 10679.744 2858.982 144291.971 57931.944 137995.622 8721.966 2343.055 4856.466 62748.462 23564.965 53.411 NA 5.71 -24350 14151.8 18190
"195" "2014-07-14T00:00:00+01:00" 83915.406 74922.476 32718.235 30890.991 10687.892 7785.648 144424.576 88346.599 185490.149 9334.494 3365.194 6162.395 71287.917 29167.764 65.457 NA 5.85 -27600 19335.8 18690
"196" "2014-07-15T00:00:00+01:00" 88058.843 71291.095 32552.69 30576.24 10561.696 9161.196 144344.229 99391.275 203838.115 9786.35 3429.115 6242.137 73893.441 30578.049 65.843 NA 5.91 -27600 27688 12428
"197" "2014-07-16T00:00:00+01:00" 88878.328 87054.462 32193.149 29033.349 10423.127 8428.344 144338.053 87939.827 211401.184 9760.774 3789.786 6470.027 72833.723 31171.229 64.305 NA 6.02 -26850 26226.5 9600
"198" "2014-07-17T00:00:00+01:00" 84015.704 136350.606 31615.537 27041.674 10291.792 3314.285 144258.005 77949.309 205821.508 9302.033 3525.137 6243.593 72635.375 31614.431 58.675 NA 6.13 -27600 33633.3 9600
"199" "2014-07-18T00:00:00+01:00" 81441.051 146494.279 27615.14 20120.996 11087.88 2411.357 144208.732 79026.241 203161.287 9616.306 3461.666 6120.954 73785.549 31123.5 61.624 NA 5.97 -22136 33247.4 9600
"200" "2014-07-19T00:00:00+01:00" 67750.252 146869.563 22442.523 8479.534 11234.206 2819.672 143034.341 45864.763 158262.111 9342.422 3194.758 5542.819 62611.049 26904.854 51.245 NA 5.97 -22200 10337.6 9600
"201" "2014-07-20T00:00:00+01:00" 59663.496 158738.656 30798.727 23390.677 10839.679 6046.825 143378.574 45876.122 87878.62 8771.59 2670.052 4495.216 58380.223 23977.285 45.748 NA 5.97 -23300 21857.8 9600
"202" "2014-07-21T00:00:00+01:00" 78879.386 94616.99 33590.719 29446.702 10804.586 2199.792 144014.334 79897.806 184867.117 9099.372 3454.262 5922.785 69979.789 28835.083 64.348 NA 6.02 -20034 28556.8 9600
"203" "2014-07-22T00:00:00+01:00" 84011.542 84046.523 33373.958 31296.166 10061.401 6774.364 144511.718 88789.449 204965.529 9098.36 3591.024 6222.673 72226.759 29918.25 63.414 NA 6.07 -22200 31933.4 11750
"204" "2014-07-23T00:00:00+01:00" 91107.073 52350.536 32864.267 31509.048 10242.471 10546.46 144356.848 96805.004 219712.819 9413.29 3625.295 6501.066 72618.633 30557.639 66.572 NA 6.05 -22200 15427.6 19520
"205" "2014-07-24T00:00:00+01:00" 84715.297 90793.318 30968.091 28783.35 10321.238 3540.847 138682.621 92961.185 209801.902 9881.747 3430.03 6224.446 70933.209 30635.139 64.443 NA 5.99 -22200 11629.3 18430
"206" "2014-07-25T00:00:00+01:00" 94375.808 89316.442 30229.771 26991.273 10138.049 4576.856 126152.833 84379.714 215475.639 9563.6 3672.776 6407.569 69770.137 29576.375 59.894 NA 6.04 -22200 27809.2 17450
"207" "2014-07-26T00:00:00+01:00" 74317.902 90674.393 31622.001 28721.524 9947.668 613.257 122614.293 56014.246 215437.282 10008.852 2886.597 5768.238 61722.393 27082.25 53.412 NA 6.04 -22200 27860 16590
"208" "2014-07-27T00:00:00+01:00" 54748.068 101355.535 31462.997 28356.594 10852.145 2025.059 140678.055 49855.469 181755.904 9300.061 2515.55 4911.532 58094.797 24762.951 52.49 NA 6.04 -23300 27411 14150
"209" "2014-07-28T00:00:00+01:00" 68497.102 137033.153 29415.128 26630.924 11319.978 5929.87 143511.034 70176.485 201787.042 10167.738 3638.318 5854.933 66533.378 29463.931 57.064 NA 6.13 -23700 36785.8 13810
"210" "2014-07-29T00:00:00+01:00" 59179.227 180679.515 30574.418 24507.032 11633.287 2445.046 143995.54 55210.445 165909.296 10010.379 3219.27 6108.057 67499.545 29189.618 57.222 NA 5.98 -24000 26198.2 6400
"211" "2014-07-30T00:00:00+01:00" 70611.111 116251.324 31758.246 27323.581 11359.394 6374.977 144011.439 69593.745 186705.47 9831.196 3513.72 6232.41 68387.116 29034.882 59.842 NA 6.1 -23552 30878.2 5595.1
"212" "2014-07-31T00:00:00+01:00" 83457.668 58936.854 31342.689 25019.462 11569.067 11546.018 143999.614 88341.627 209644.067 9952.176 3313.518 6016.725 68765.265 28880.632 64.354 NA 6.15 -24000 33372 12670
"213" "2014-08-01T00:00:00+01:00" 72259.984 119235.326 27768.663 18851.619 11439.836 6187.25 144085.713 72487.141 182971.343 9945.374 3368.392 6023.613 68356.148 28919.132 58.86 NA 6.22 -23993 20938.8 9350
"214" "2014-08-02T00:00:00+01:00" 61768.865 117573.607 27895.908 21267.137 11558.091 1799.178 143478.605 50518.907 147792.566 9792.015 2772.546 5339.291 61904.235 25528.083 53.865 NA 6.22 -22790 18920.6 8400
"215" "2014-08-03T00:00:00+01:00" 55569.945 41359.339 30142.073 25429.378 11492.853 3425.688 143323.328 61767.507 162479.833 9404.349 2747.25 4584.156 56998.846 23425.632 55.031 NA 6.22 -25000 23679.5 9820
"216" "2014-08-04T00:00:00+01:00" 75055.728 56156.974 30938.061 29061.505 11918.387 4487.148 144008.123 86470.795 193964.439 10103.511 3391.598 6075.611 64043.585 27752.764 60.999 NA 6.2 -19600 14993.6 13950
"217" "2014-08-05T00:00:00+01:00" 77447.638 51623.991 31513.135 30113.475 11762.977 7240.314 143564.194 91950.296 195324.603 9823.432 3322.875 5879.08 66071.475 28433.681 60.324 NA 6.16 -22800 11848.4 15700
